id,month,year,tkn_mg_l,tot_precip
Don_R,September,1992,0.98,110.525
Don_R,September,1993,1.0711111,100.475
Don_R,September,1994,1.1288888,59.225
Don_R,September,1995,1.432,60.5
Don_R,September,1996,1.3,135.925
Don_R,September,1998,2.2066667,57.3
Don_R,September,1999,2.04,96.8
Don_R,September,2000,1.94,80.025
Don_R,September,2001,3.24,101.7
Don_R,September,2002,3.575,56.75
Don_R,September,2003,4.71,103.85
Don_R,September,2004,4.555,51.65
Don_R,September,2005,3.07,83.725
Don_R,September,2007,3.02,47.075
Don_R,September,2008,3.25,99.975
Don_R,September,2009,1.38,51.825
Don_R,September,2010,1.55,134.425
Don_R,September,2011,1.96,136.5
Duffins_Ck,April,1979,0.90125,108.65
Duffins_Ck,April,1980,1.298,96.4
Duffins_Ck,April,1981,0.548,72.1
Duffins_Ck,April,1982,0.44428572,50.85
Duffins_Ck,April,1983,0.43285716,95.5
Duffins_Ck,April,1984,0.612,77.1
Duffins_Ck,April,1986,0.568,56.25
Duffins_Ck,April,1987,0.342,55.05
Duffins_Ck,April,1988,0.446,74.075
Duffins_Ck,April,1989,0.436,41.2
Duffins_Ck,April,1990,0.418,69.6
Duffins_Ck,April,1991,0.716,112.275
Duffins_Ck,April,1992,0.596,96.4
Duffins_Ck,April,1993,0.488,101.05
Duffins_Ck,April,1997,0.3,45.575
Duffins_Ck,April,2003,0.33,65.8
Duffins_Ck,April,2004,0.83,53.5
Duffins_Ck,April,2005,0.285,103.35
Duffins_Ck,April,2007,0.37,78.825
Duffins_Ck,April,2008,0.315,55.3
Duffins_Ck,April,2009,0.34,121.45
Duffins_Ck,April,2010,0.31,52.65
Duffins_Ck,April,2011,0.285,146.225
Duffins_Ck,August,1979,0.7675,99.85
Duffins_Ck,August,1980,0.4157143,71.675
Duffins_Ck,August,1981,0.353,131.75
Duffins_Ck,August,1982,0.38857144,75.775
Duffins_Ck,August,1983,0.545,52.2
Duffins_Ck,August,1984,0.7,122
Duffins_Ck,August,1985,0.49,120
Duffins_Ck,August,1986,0.41,92.4
Duffins_Ck,August,1989,0.686,40.05
Duffins_Ck,August,1990,0.565,101.25
Duffins_Ck,August,1992,0.424,105.8
Duffins_Ck,August,1993,0.508,46.175
Duffins_Ck,August,1994,0.45,99.525
Duffins_Ck,August,1995,0.2682353,96.625
Duffins_Ck,August,2002,0.23,31.875
Duffins_Ck,August,2003,0.325,55.775
Duffins_Ck,August,2005,0.25,84.6
Duffins_Ck,August,2007,0.275,81.175
Duffins_Ck,August,2008,0.43,55.65
Duffins_Ck,August,2009,0.355,89.725
Duffins_Ck,August,2010,0.34,79.65
Duffins_Ck,August,2011,0.23,71.575
Duffins_Ck,July,1979,0.62625,62.775
Duffins_Ck,July,1980,0.51285714,139.65
Duffins_Ck,July,1981,0.64444447,77.925
Duffins_Ck,July,1982,0.6614286,52.25
Duffins_Ck,July,1983,0.432,81.025
Duffins_Ck,July,1984,0.458,58.25
Duffins_Ck,July,1985,0.468,81.125
Duffins_Ck,July,1986,0.414,103.625
Duffins_Ck,July,1987,1.982,90.475
Duffins_Ck,July,1988,0.63,75.65
Duffins_Ck,July,1989,0.566,58.525
Duffins_Ck,July,1990,0.568,85.825
Duffins_Ck,July,1991,0.536,71.3
Duffins_Ck,July,1992,0.428,143.4
Duffins_Ck,July,1994,0.632,90.075
Duffins_Ck,July,1995,0.39488888,100.875
Duffins_Ck,July,2002,0.67,53.3
Duffins_Ck,July,2003,0.295,75.7
Duffins_Ck,July,2004,0.6,83.375
Duffins_Ck,July,2005,0.32,74.9
Duffins_Ck,July,2006,0.305,109.725
Duffins_Ck,July,2007,0.26,92.825
Duffins_Ck,July,2008,1.38,114.375
Duffins_Ck,July,2009,0.26,112.4
Duffins_Ck,July,2010,0.365,83.4
Duffins_Ck,July,2011,0.26,82.45
Duffins_Ck,June,1979,0.91,86.4
Duffins_Ck,June,1980,0.54285717,99.15
Duffins_Ck,June,1981,0.902,118.1
Duffins_Ck,June,1982,0.5416667,98.4
Duffins_Ck,June,1983,0.38142857,61.1
Duffins_Ck,June,1984,0.42,51.8
Duffins_Ck,June,1985,0.4,59.275
Duffins_Ck,June,1986,0.517,97.375
Duffins_Ck,June,1987,0.51,100.45
Duffins_Ck,June,1988,0.45,53.225
Duffins_Ck,June,1989,0.6325,88.6
Duffins_Ck,June,1990,0.384,76.25
Duffins_Ck,June,1991,0.418,20.975
Duffins_Ck,June,1992,0.454,59.1
Duffins_Ck,June,1993,0.644,110.25
Duffins_Ck,June,1994,0.484,102.95
Duffins_Ck,June,2002,0.26,100.95
Duffins_Ck,June,2003,0.48,67.575
Duffins_Ck,June,2004,0.33,76.775
Duffins_Ck,June,2005,0.28,61.825
Duffins_Ck,June,2007,0.42,55.55
Duffins_Ck,June,2008,0.37,120.9
Duffins_Ck,June,2009,0.4,90.3
Duffins_Ck,June,2010,0.415,147.65
Duffins_Ck,June,2011,0.355,103.425
Duffins_Ck,May,1979,0.72375,92.325
Duffins_Ck,May,1980,0.47,63.675
Duffins_Ck,May,1981,0.478,81.475
Duffins_Ck,May,1982,0.6314286,48.65
Duffins_Ck,May,1983,0.414,131.175
Duffins_Ck,May,1984,0.4242857,102.275
Duffins_Ck,May,1985,0.451,76.2
Duffins_Ck,May,1986,0.35,93.5
Duffins_Ck,May,1987,0.798,61.125
Duffins_Ck,May,1988,0.442,37.05
Duffins_Ck,May,1989,0.455,92.275
Duffins_Ck,May,1990,0.508,86.675
Duffins_Ck,May,1991,0.596,102.425
Duffins_Ck,May,1992,0.628,61.025
Duffins_Ck,May,1993,0.496,62.375
Duffins_Ck,May,1994,0.504,72.525
Duffins_Ck,May,1995,0.52,95.6
Duffins_Ck,May,2003,0.44,132.45
Duffins_Ck,May,2004,0.385,137.375
Duffins_Ck,May,2005,0.29,28.35
Duffins_Ck,May,2007,0.305,64.05
Duffins_Ck,May,2008,0.265,90.525
Duffins_Ck,May,2009,0.385,68.9
Duffins_Ck,May,2010,0.345,74.95
Duffins_Ck,May,2011,0.755,124.55
Duffins_Ck,October,1979,0.585,78.3
Duffins_Ck,October,1980,0.35,81.15
Duffins_Ck,October,1981,0.864,108.925
Duffins_Ck,October,1982,0.385,48.875
Duffins_Ck,October,1983,0.512,100.95
Duffins_Ck,October,1984,0.492,47.275
Duffins_Ck,October,1985,0.435,98.1
Duffins_Ck,October,1986,0.625,75.325
Duffins_Ck,October,1987,0.398,69.125
Duffins_Ck,October,1988,0.292,106.85
Duffins_Ck,October,1989,0.586,75.625
Duffins_Ck,October,1990,0.495,115.125
Duffins_Ck,October,1991,0.426,96.575
Duffins_Ck,October,1992,0.452,57.95
Duffins_Ck,October,1993,0.476,83.5
Duffins_Ck,October,1994,0.38666666,45.75
Duffins_Ck,October,1996,0.32,80.325
Duffins_Ck,October,2002,0.19,64.225
Duffins_Ck,October,2003,0.365,96.775
Duffins_Ck,October,2004,0.22,66.075
Duffins_Ck,October,2005,0.245,62.975
Duffins_Ck,October,2006,0.56,137.45
Duffins_Ck,October,2007,0.295,74.975
Duffins_Ck,October,2008,0.38,54.7
Duffins_Ck,October,2009,0.33,100.2
Duffins_Ck,October,2010,0.26,56.3
Duffins_Ck,October,2011,0.67,117.7
Duffins_Ck,September,1979,0.63875,53.075
Duffins_Ck,September,1980,0.6314286,91.175
Duffins_Ck,September,1981,0.374,151.925
Duffins_Ck,September,1982,0.37428573,102.933334
Duffins_Ck,September,1983,0.35857144,76.525
Duffins_Ck,September,1984,0.478,72.3
Duffins_Ck,September,1986,1.1433333,196.05
Duffins_Ck,September,1987,0.54,122.95
Duffins_Ck,September,1988,0.383,73.15
Duffins_Ck,September,1989,0.494,62.075
Duffins_Ck,September,1990,0.38,104.025
Duffins_Ck,September,1991,0.5,64.65
Duffins_Ck,September,1992,0.55,110.525
Duffins_Ck,September,1993,0.494,100.475
Duffins_Ck,September,1994,0.65,59.225
Duffins_Ck,September,1996,0.64117646,135.925
Duffins_Ck,September,2003,0.49,103.85
Duffins_Ck,September,2004,0.3225,51.65
Duffins_Ck,September,2005,0.355,83.725
Duffins_Ck,September,2006,0.295,102.525
Duffins_Ck,September,2007,0.615,47.075
Duffins_Ck,September,2008,0.58,99.975
Duffins_Ck,September,2009,0.25,51.825
Duffins_Ck,September,2010,0.285,134.425
Duffins_Ck,September,2011,0.52,136.5
Etobicoke_Ck,April,1979,0.66333336,108.65
Etobicoke_Ck,April,1982,1.61,50.85
Etobicoke_Ck,April,1983,0.565,95.5
Etobicoke_Ck,April,1984,0.775,77.1
Etobicoke_Ck,April,1985,0.64666665,59.5
Etobicoke_Ck,April,1986,0.545,56.25
Etobicoke_Ck,April,1987,0.726,55.05
Etobicoke_Ck,April,1990,0.665,69.6
Etobicoke_Ck,April,1991,0.7925,112.275
Etobicoke_Ck,April,1992,1.1275,96.4
Etobicoke_Ck,April,1993,1.45,101.05
Etobicoke_Ck,April,1994,0.4,86.825
Etobicoke_Ck,April,1995,0.52,78.575
Etobicoke_Ck,April,1997,0.48,45.575
Etobicoke_Ck,April,2000,0.8,98.725
Etobicoke_Ck,April,2003,0.64,65.8
Etobicoke_Ck,April,2004,1.26,53.5
Etobicoke_Ck,April,2005,0.58,103.35
Etobicoke_Ck,April,2007,0.98,78.825
Etobicoke_Ck,April,2008,1.705,55.3
Etobicoke_Ck,April,2009,0.635,121.45
Etobicoke_Ck,April,2010,0.51,52.65
Etobicoke_Ck,April,2011,1.22,146.225
Etobicoke_Ck,August,1979,1.1866666,99.85
Etobicoke_Ck,August,1980,0.5133333,71.675
Etobicoke_Ck,August,1981,0.58,131.75
Etobicoke_Ck,August,1982,0.742,75.775
Etobicoke_Ck,August,1983,1.15,52.2
Etobicoke_Ck,August,1984,0.64,122
Etobicoke_Ck,August,1985,0.472,120
Etobicoke_Ck,August,1986,0.68833333,92.4
Etobicoke_Ck,August,1987,0.45,89.625
Etobicoke_Ck,August,1988,0.61,87.9
Etobicoke_Ck,August,1989,0.44,40.05
Etobicoke_Ck,August,1990,0.42,101.25
Etobicoke_Ck,August,1991,0.44,68.725
Etobicoke_Ck,August,1992,0.6483333,105.8
Etobicoke_Ck,August,1993,0.49333334,46.175
Etobicoke_Ck,August,1994,0.74,99.525
Etobicoke_Ck,August,2000,0.76,86.425
Etobicoke_Ck,August,2002,0.41,31.875
Etobicoke_Ck,August,2003,0.37,55.775
Etobicoke_Ck,August,2005,0.34,84.6
Etobicoke_Ck,August,2006,0.59,60.3
Etobicoke_Ck,August,2007,0.45,81.175
Etobicoke_Ck,August,2008,0.79,55.65
Etobicoke_Ck,August,2009,0.58,89.725
Etobicoke_Ck,August,2010,0.39,79.65
Etobicoke_Ck,August,2011,0.435,71.575
Etobicoke_Ck,July,1981,0.54,77.925
Etobicoke_Ck,July,1983,0.55,81.025
Etobicoke_Ck,July,1984,0.45666668,58.25
Etobicoke_Ck,July,1985,0.55,81.125
Etobicoke_Ck,July,1986,0.5283333,103.625
Etobicoke_Ck,July,1987,0.6333333,90.475
Etobicoke_Ck,July,1988,0.84375,75.65
Etobicoke_Ck,July,1989,0.49,58.525
Etobicoke_Ck,July,1990,0.5,85.825
Etobicoke_Ck,July,1991,0.56,71.3
Etobicoke_Ck,July,1992,0.56333333,143.4
Etobicoke_Ck,July,1993,0.68666667,64.175
Etobicoke_Ck,July,1994,0.62,90.075
Etobicoke_Ck,July,2002,0.61,53.3
Etobicoke_Ck,July,2003,0.535,75.7
Etobicoke_Ck,July,2004,0.515,83.375
Etobicoke_Ck,July,2005,0.565,74.9
Etobicoke_Ck,July,2006,0.665,109.725
Etobicoke_Ck,July,2007,0.64,92.825
Etobicoke_Ck,July,2008,0.895,114.375
Etobicoke_Ck,July,2009,0.64,112.4
Etobicoke_Ck,July,2010,0.515,83.4
Etobicoke_Ck,July,2011,0.55,82.45
Etobicoke_Ck,June,1979,0.52666664,86.4
Etobicoke_Ck,June,1980,0.53,99.15
Etobicoke_Ck,June,1981,1.0125,118.1
Etobicoke_Ck,June,1982,1.04,98.4
Etobicoke_Ck,June,1983,0.56,61.1
Etobicoke_Ck,June,1984,0.54,51.8
Etobicoke_Ck,June,1985,0.544,59.275
Etobicoke_Ck,June,1986,0.52,97.375
Etobicoke_Ck,June,1987,0.62,100.45
Etobicoke_Ck,June,1988,0.54,53.225
Etobicoke_Ck,June,1989,0.7,88.6
Etobicoke_Ck,June,1991,0.69666666,20.975
Etobicoke_Ck,June,1992,0.57666665,59.1
Etobicoke_Ck,June,1993,0.82666665,110.25
Etobicoke_Ck,June,1994,0.7266667,102.95
Etobicoke_Ck,June,2002,0.52,100.95
Etobicoke_Ck,June,2003,0.5,67.575
Etobicoke_Ck,June,2004,0.44,76.775
Etobicoke_Ck,June,2005,0.445,61.825
Etobicoke_Ck,June,2006,0.6,68
Etobicoke_Ck,June,2007,0.66,55.55
Etobicoke_Ck,June,2008,0.64,120.9
Etobicoke_Ck,June,2009,0.455,90.3
Etobicoke_Ck,June,2010,0.93,147.65
Etobicoke_Ck,June,2011,0.745,103.425
Etobicoke_Ck,May,1979,0.94666666,92.325
Etobicoke_Ck,May,1980,0.705,63.675
Etobicoke_Ck,May,1981,1.16,81.475
Etobicoke_Ck,May,1982,0.57666665,48.65
Etobicoke_Ck,May,1983,0.7033333,131.175
Etobicoke_Ck,May,1984,1.13,102.275
Etobicoke_Ck,May,1985,0.59,76.2
Etobicoke_Ck,May,1986,0.525,93.5
Etobicoke_Ck,May,1987,0.59,61.125
Etobicoke_Ck,May,1988,0.7633333,37.05
Etobicoke_Ck,May,1989,0.67,92.275
Etobicoke_Ck,May,1990,1.25,86.675
Etobicoke_Ck,May,1991,1.55,102.425
Etobicoke_Ck,May,1992,0.46666667,61.025
Etobicoke_Ck,May,1993,0.76666665,62.375
Etobicoke_Ck,May,1994,0.78,72.525
Etobicoke_Ck,May,1995,0.65,95.6
Etobicoke_Ck,May,2000,0.92,126.975
Etobicoke_Ck,May,2003,0.645,132.45
Etobicoke_Ck,May,2004,0.63,137.375
Etobicoke_Ck,May,2005,0.54,28.35
Etobicoke_Ck,May,2007,0.625,64.05
Etobicoke_Ck,May,2008,0.53,90.525
Etobicoke_Ck,May,2009,0.75,68.9
Etobicoke_Ck,May,2010,0.82,74.95
Etobicoke_Ck,May,2011,1.52,124.55
Etobicoke_Ck,October,1979,0.79,78.3
Etobicoke_Ck,October,1980,1.075,81.15
Etobicoke_Ck,October,1981,0.48,108.925
Etobicoke_Ck,October,1982,0.56,48.875
Etobicoke_Ck,October,1983,0.59,100.95
Etobicoke_Ck,October,1984,0.31,47.275
Etobicoke_Ck,October,1985,0.505,98.1
Etobicoke_Ck,October,1986,1.11,75.325
Etobicoke_Ck,October,1987,0.6,69.125
Etobicoke_Ck,October,1988,0.44333333,106.85
Etobicoke_Ck,October,1989,0.51,75.625
Etobicoke_Ck,October,1990,1.03,115.125
Etobicoke_Ck,October,1991,0.41666666,96.575
Etobicoke_Ck,October,1992,0.71666664,57.95
Etobicoke_Ck,October,1994,0.5133333,45.75
Etobicoke_Ck,October,2000,0.44,44.975
Etobicoke_Ck,October,2002,0.405,64.225
Etobicoke_Ck,October,2003,0.46,96.775
Etobicoke_Ck,October,2004,0.495,66.075
Etobicoke_Ck,October,2005,0.625,62.975
Etobicoke_Ck,October,2006,0.805,137.45
Etobicoke_Ck,October,2007,1.03,74.975
Etobicoke_Ck,October,2008,0.42,54.7
Etobicoke_Ck,October,2009,0.48,100.2
Etobicoke_Ck,October,2010,0.75,56.3
Etobicoke_Ck,October,2011,0.9,117.7
Etobicoke_Ck,September,1981,0.6766667,151.925
Etobicoke_Ck,September,1982,0.54,102.933334
Etobicoke_Ck,September,1983,0.62,76.525
Etobicoke_Ck,September,1984,0.65,72.3
Etobicoke_Ck,September,1985,0.75,79.8
Etobicoke_Ck,September,1986,1.03,196.05
Etobicoke_Ck,September,1987,0.51,122.95
Etobicoke_Ck,September,1988,0.69,73.15
Etobicoke_Ck,September,1989,0.56,62.075
Etobicoke_Ck,September,1990,0.49,104.025
Etobicoke_Ck,September,1991,0.30666667,64.65
Etobicoke_Ck,September,1992,0.95,110.525
Etobicoke_Ck,September,1993,0.54,100.475
Etobicoke_Ck,September,1994,0.5933333,59.225
Etobicoke_Ck,September,2000,0.56,80.025
Etobicoke_Ck,September,2002,0.995,56.75
Etobicoke_Ck,September,2003,0.665,103.85
Etobicoke_Ck,September,2004,0.43,51.65
Etobicoke_Ck,September,2005,0.46,83.725
Etobicoke_Ck,September,2006,0.445,102.525
Etobicoke_Ck,September,2007,0.85,47.075
Etobicoke_Ck,September,2008,1.8,99.975
Etobicoke_Ck,September,2009,0.775,51.825
Etobicoke_Ck,September,2010,0.875,134.425
Etobicoke_Ck,September,2011,0.505,136.5
Grindstone_Ck,April,1979,1.07,108.65
Grindstone_Ck,April,1980,0.7,96.4
Grindstone_Ck,April,1981,1.14,72.1
Grindstone_Ck,April,1982,1.015,50.85
Grindstone_Ck,April,1983,0.8375,95.5
Grindstone_Ck,April,1984,1.235,77.1
Grindstone_Ck,April,1985,1.03,59.5
Grindstone_Ck,April,1986,0.635,56.25
Grindstone_Ck,April,1987,0.84,55.05
Grindstone_Ck,April,1988,0.85,74.075
Grindstone_Ck,April,1989,1.095,41.2
Grindstone_Ck,April,1990,1.19,69.6
Grindstone_Ck,April,1991,0.83,112.275
Grindstone_Ck,April,1992,1.195,96.4
Grindstone_Ck,April,1993,0.78,101.05
Grindstone_Ck,April,1994,1.1366667,86.825
Grindstone_Ck,April,1996,0.66,102.25
Grindstone_Ck,April,2001,0.88,39.175
Grindstone_Ck,April,2004,0.86,53.5
Grindstone_Ck,April,2005,0.72,103.35
Grindstone_Ck,April,2007,0.79,78.825
Grindstone_Ck,April,2008,1.08,55.3
Grindstone_Ck,April,2009,0.71,121.45
Grindstone_Ck,April,2010,0.87,52.65
Grindstone_Ck,April,2011,0.85,146.225
Grindstone_Ck,August,1979,1.19,99.85
Grindstone_Ck,August,1980,1.29,71.675
Grindstone_Ck,August,1981,2.05,131.75
Grindstone_Ck,August,1982,1.06,75.775
Grindstone_Ck,August,1983,0.415,52.2
Grindstone_Ck,August,1984,0.94,122
Grindstone_Ck,August,1985,1.145,120
Grindstone_Ck,August,1986,1.1,92.4
Grindstone_Ck,August,1987,0.75,89.625
Grindstone_Ck,August,1988,1.19,87.9
Grindstone_Ck,August,1989,1.55,40.05
Grindstone_Ck,August,1990,0.945,101.25
Grindstone_Ck,August,1991,0.875,68.725
Grindstone_Ck,August,1992,1.095,105.8
Grindstone_Ck,August,1993,0.96,46.175
Grindstone_Ck,August,1994,0.95,99.525
Grindstone_Ck,August,1995,0.74,96.625
Grindstone_Ck,August,1996,0.88,44.9
Grindstone_Ck,August,1999,0.48,68.275
Grindstone_Ck,August,2000,0.74,86.425
Grindstone_Ck,August,2001,0.52,56.875
Grindstone_Ck,August,2003,0.53,55.775
Grindstone_Ck,August,2004,0.5,90.25
Grindstone_Ck,August,2005,0.78,84.6
Grindstone_Ck,August,2006,0.56,60.3
Grindstone_Ck,August,2007,0.41,81.175
Grindstone_Ck,August,2008,1.5,55.65
Grindstone_Ck,August,2009,0.85,89.725
Grindstone_Ck,August,2010,0.8,79.65
Grindstone_Ck,August,2011,0.34,71.575
Grindstone_Ck,July,1979,1.545,62.775
Grindstone_Ck,July,1980,0.98333335,139.65
Grindstone_Ck,July,1981,1.215,77.925
Grindstone_Ck,July,1982,1.05,52.25
Grindstone_Ck,July,1983,0.885,81.025
Grindstone_Ck,July,1984,1.2575,58.25
Grindstone_Ck,July,1985,1.015,81.125
Grindstone_Ck,July,1986,1.03,103.625
Grindstone_Ck,July,1987,0.985,90.475
Grindstone_Ck,July,1988,1.17,75.65
Grindstone_Ck,July,1989,0.985,58.525
Grindstone_Ck,July,1990,1.23,85.825
Grindstone_Ck,July,1991,1.28,71.3
Grindstone_Ck,July,1992,1.095,143.4
Grindstone_Ck,July,1993,2.5,64.175
Grindstone_Ck,July,1994,1.21,90.075
Grindstone_Ck,July,1995,1.21,100.875
Grindstone_Ck,July,1996,1.22,95.9
Grindstone_Ck,July,1997,0.89125,64.775
Grindstone_Ck,July,2000,0.96,57.075
Grindstone_Ck,July,2001,0.58,35.95
Grindstone_Ck,July,2002,0.69,53.3
Grindstone_Ck,July,2003,0.63,75.7
Grindstone_Ck,July,2004,0.73,83.375
Grindstone_Ck,July,2005,0.47,74.9
Grindstone_Ck,July,2006,0.57,109.725
Grindstone_Ck,July,2007,0.48,92.825
Grindstone_Ck,July,2008,0.64,114.375
Grindstone_Ck,July,2009,0.56,112.4
Grindstone_Ck,July,2010,0.8,83.4
Grindstone_Ck,July,2011,0.52,82.45
Grindstone_Ck,June,1979,1.53,86.4
Grindstone_Ck,June,1980,1.2,99.15
Grindstone_Ck,June,1981,1.19,118.1
Grindstone_Ck,June,1982,1.29,98.4
Grindstone_Ck,June,1983,1.14,61.1
Grindstone_Ck,June,1984,1.49,51.8
Grindstone_Ck,June,1985,0.97,59.275
Grindstone_Ck,June,1987,0.615,100.45
Grindstone_Ck,June,1988,1.58,53.225
Grindstone_Ck,June,1989,2.665,88.6
Grindstone_Ck,June,1990,1.51,76.25
Grindstone_Ck,June,1991,0.48,20.975
Grindstone_Ck,June,1992,1.04,59.1
Grindstone_Ck,June,1993,1.31,110.25
Grindstone_Ck,June,1994,1.24,102.95
Grindstone_Ck,June,1995,1.85,64.9
Grindstone_Ck,June,1996,1.2,88.875
Grindstone_Ck,June,1997,1.34,62.525
Grindstone_Ck,June,2003,1.05,67.575
Grindstone_Ck,June,2004,1.035,76.775
Grindstone_Ck,June,2005,0.47,61.825
Grindstone_Ck,June,2006,0.65,68
Grindstone_Ck,June,2007,0.53,55.55
Grindstone_Ck,June,2008,1.02,120.9
Grindstone_Ck,June,2009,0.73,90.3
Grindstone_Ck,June,2010,1.18,147.65
Grindstone_Ck,May,1979,1.27,92.325
Grindstone_Ck,May,1980,1.28,63.675
Grindstone_Ck,May,1981,1.445,81.475
Grindstone_Ck,May,1982,1.315,48.65
Grindstone_Ck,May,1983,0.9625,131.175
Grindstone_Ck,May,1984,1.27,102.275
Grindstone_Ck,May,1985,1.41,76.2
Grindstone_Ck,May,1987,1.115,61.125
Grindstone_Ck,May,1988,1.36,37.05
Grindstone_Ck,May,1989,1.555,92.275
Grindstone_Ck,May,1990,1.315,86.675
Grindstone_Ck,May,1991,0.925,102.425
Grindstone_Ck,May,1992,1.4,61.025
Grindstone_Ck,May,1993,1.13,62.375
Grindstone_Ck,May,1995,1.2,95.6
Grindstone_Ck,May,1996,1.02,68.525
Grindstone_Ck,May,1997,0.8214286,89.05
Grindstone_Ck,May,2003,1.13,132.45
Grindstone_Ck,May,2005,0.77,28.35
Grindstone_Ck,May,2007,0.95,64.05
Grindstone_Ck,May,2009,1.04,68.9
Grindstone_Ck,May,2010,1.03,74.95
Grindstone_Ck,May,2011,0.94,124.55
Grindstone_Ck,October,1980,0.515,81.15
Grindstone_Ck,October,1981,1,108.925
Grindstone_Ck,October,1982,0.99,48.875
Grindstone_Ck,October,1983,0.69,100.95
Grindstone_Ck,October,1984,0.555,47.275
Grindstone_Ck,October,1985,0.535,98.1
Grindstone_Ck,October,1986,1.34,75.325
Grindstone_Ck,October,1987,0.7,69.125
Grindstone_Ck,October,1988,0.55,106.85
Grindstone_Ck,October,1989,0.665,75.625
Grindstone_Ck,October,1990,0.89,115.125
Grindstone_Ck,October,1991,0.485,96.575
Grindstone_Ck,October,1992,1.055,57.95
Grindstone_Ck,October,1994,0.53,45.75
Grindstone_Ck,October,1995,0.7,135.875
Grindstone_Ck,October,1997,1.5275,62.3
Grindstone_Ck,October,1999,0.56,65.875
Grindstone_Ck,October,2002,0.56,64.225
Grindstone_Ck,October,2003,0.59,96.775
Grindstone_Ck,October,2004,0.49,66.075
Grindstone_Ck,October,2005,0.44,62.975
Grindstone_Ck,October,2006,1.11,137.45
Grindstone_Ck,October,2007,0.92,74.975
Grindstone_Ck,October,2008,0.82,54.7
Grindstone_Ck,October,2009,0.68,100.2
Grindstone_Ck,October,2011,0.58,117.7
Grindstone_Ck,September,1979,0.53,53.075
Grindstone_Ck,September,1980,0.8,91.175
Grindstone_Ck,September,1981,1.2,151.925
Grindstone_Ck,September,1982,1.065,102.933334
Grindstone_Ck,September,1983,0.6,76.525
Grindstone_Ck,September,1984,0.795,72.3
Grindstone_Ck,September,1985,0.615,79.8
Grindstone_Ck,September,1986,1.115,196.05
Grindstone_Ck,September,1987,0.7,122.95
Grindstone_Ck,September,1988,0.835,73.15
Grindstone_Ck,September,1989,1.055,62.075
Grindstone_Ck,September,1990,1.215,104.025
Grindstone_Ck,September,1991,0.51,64.65
Grindstone_Ck,September,1992,1.065,110.525
Grindstone_Ck,September,1993,0.5,100.475
Grindstone_Ck,September,1994,0.75,59.225
Grindstone_Ck,September,1997,1.1714286,71.125
Grindstone_Ck,September,1999,0.54,96.8
Grindstone_Ck,September,2000,0.56,80.025
Grindstone_Ck,September,2002,0.51,56.75
Grindstone_Ck,September,2003,0.65,103.85
Grindstone_Ck,September,2004,0.48,51.65
Grindstone_Ck,September,2005,0.47,83.725
Grindstone_Ck,September,2007,0.58,47.075
Grindstone_Ck,September,2008,1.2,99.975
Grindstone_Ck,September,2009,0.57,51.825
Grindstone_Ck,September,2010,1,134.425
Grindstone_Ck,September,2011,0.39,136.5
Humber_R,April,1979,0.6933333,108.65
Humber_R,April,1980,1.13,96.4
Humber_R,April,1981,0.5625,72.1
Humber_R,April,1982,1.3966666,50.85
Humber_R,April,1983,0.5611111,95.5
Humber_R,April,1984,0.60444444,77.1
Humber_R,April,1985,0.6942857,59.5
Humber_R,April,1986,0.742,56.25
Humber_R,April,1987,0.6923077,55.05
Humber_R,April,1988,0.85333335,74.075
Humber_R,April,1989,0.9555,41.2
Humber_R,April,1990,0.7285714,69.6
Humber_R,April,1991,0.8775,112.275
Humber_R,April,1992,0.91066664,96.4
Humber_R,April,1993,0.8833333,101.05
Humber_R,April,1994,0.7675,86.825
Humber_R,April,1995,0.844,78.575
Humber_R,April,1996,0.81333333,102.25
Humber_R,April,1997,0.59,45.575
Humber_R,April,1998,0.52,66.425
Humber_R,April,1999,0.65,60.325
Humber_R,April,2000,0.5733333,98.725
Humber_R,April,2001,0.56,39.175
Humber_R,April,2003,0.83,65.8
Humber_R,April,2004,0.605,53.5
Humber_R,April,2005,0.6016667,103.35
Humber_R,April,2007,0.5733333,78.825
Humber_R,April,2008,0.8066667,55.3
Humber_R,April,2009,0.5475,121.45
Humber_R,April,2010,0.61,52.65
Humber_R,April,2011,0.616,146.225
Humber_R,August,1979,0.785,99.85
Humber_R,August,1980,1.0925,71.675
Humber_R,August,1981,0.48333332,131.75
Humber_R,August,1982,0.77,75.775
Humber_R,August,1983,0.96,52.2
Humber_R,August,1984,0.71666664,122
Humber_R,August,1985,0.8127273,120
Humber_R,August,1986,0.8725,92.4
Humber_R,August,1987,0.5316667,89.625
Humber_R,August,1988,0.525,87.9
Humber_R,August,1989,0.62142855,40.05
Humber_R,August,1990,0.575,101.25
Humber_R,August,1991,0.45833334,68.725
Humber_R,August,1992,0.7111111,105.8
Humber_R,August,1993,0.5954546,46.175
Humber_R,August,1994,0.61333334,99.525
Humber_R,August,1995,0.44272727,96.625
Humber_R,August,1996,0.6357143,44.9
Humber_R,August,1998,0.55,59.85
Humber_R,August,1999,0.48666668,68.275
Humber_R,August,2000,0.7942857,86.425
Humber_R,August,2001,0.6,56.875
Humber_R,August,2002,0.5183333,31.875
Humber_R,August,2003,0.52,55.775
Humber_R,August,2004,0.5,90.25
Humber_R,August,2005,0.40166667,84.6
Humber_R,August,2006,0.41833332,60.3
Humber_R,August,2007,0.47,81.175
Humber_R,August,2008,0.554,55.65
