station_number,year,month,monthly_mean,min,max
02GE006,1998,8,3.44899988174438,3.31599998474121,3.67499995231628
02GE006,1998,9,3.35599994659424,3.31399989128113,3.43799996376038
02GE006,1998,10,3.40300011634827,3.32200002670288,3.49000000953674
02GE006,1998,11,3.47099995613098,3.38800001144409,3.82800006866455
02GE006,1998,12,3.56900000572205,3.45600008964539,3.68099999427795
02GD003,1998,1,6.66599988937378,6.36999988555908,7.63700008392334
02GD003,1998,2,6.46299982070923,6.32399988174438,6.86800003051758
02GD003,1998,3,6.64300012588501,6.3600001335144,7.21799993515015
02GD003,1998,4,6.42600011825562,6.2979998588562,6.58099985122681
02GD003,1998,5,6.27699995040894,6.21999979019165,6.35300016403198
02GD003,1998,6,6.20499992370605,6.14200019836426,6.24700021743774
02GD003,1998,7,6.22700023651123,6.16699981689453,6.35200023651123
02GD003,1998,8,6.21500015258789,6.16400003433228,6.34899997711182
02GD003,1998,9,6.19299983978271,6.16900014877319,6.22800016403198
02GD003,1998,10,6.19399976730347,6.16200017929077,6.23099994659424
02GD003,1998,11,6.2039999961853,6.16300010681152,6.21400022506714
02GD003,1998,12,6.23400020599365,6.19700002670288,6.29300022125244
02GD019,1998,1,11.5670003890991,11.3129997253418,12.4580001831055
02GD019,1998,2,11.4700002670288,11.3070001602173,11.9610004425049
02GD019,1998,3,11.6160001754761,11.3680000305176,12.3450002670288
02GD019,1998,4,11.3800001144409,11.3090000152588,11.5129995346069
02GD019,1998,5,11.289999961853,11.2709999084473,11.3249998092651
02GD019,1998,6,11.2729997634888,11.2609996795654,11.3129997253418
02GD019,1998,7,11.2729997634888,11.2379999160767,11.4829998016357
02GD019,1998,8,11.2390003204346,11.2270002365112,11.2690000534058
02GD019,1998,9,11.2290000915527,11.2229995727539,11.2399997711182
02GD019,1998,10,11.2550001144409,11.2370004653931,11.2690000534058
02GD019,1998,11,11.2709999084473,11.2550001144409,11.2930002212524
02GD019,1998,12,11.2729997634888,11.2449998855591,11.4259996414185
02GD003,1999,2,6.58099985122681,6.32600021362305,7.2350001335144
02GD003,1999,3,6.41300010681152,6.32600021362305,6.74200010299683
02GD003,1999,4,6.36499977111816,6.31899976730347,6.62400007247925
02GD003,1999,5,6.27500009536743,6.22399997711182,6.34299993515015
02GD003,1999,6,6.21700000762939,6.13500022888184,6.4980001449585
02GD003,1999,7,6.20300006866455,6.14099979400635,6.43300008773804
02GD003,1999,8,6.16699981689453,6.14599990844727,6.18499994277954
02GD003,1999,9,6.15700006484985,6.13000011444092,6.20300006866455
02GD003,1999,10,6.17199993133545,6.15500020980835,6.19600009918213
02GD003,1999,11,6.25699996948242,6.16599988937378,6.35799980163574
02GD003,1999,12,6.4210000038147,6.2020001411438,6.82200002670288
02GD019,1999,1,11.4519996643066,11.253999710083,12.4759998321533
02GD019,1999,2,11.5710000991821,11.3059997558594,12.4440002441406
02GD019,1999,3,11.4379997253418,11.3050003051758,11.9060001373291
02GD019,1999,4,11.3909997940063,11.3140001296997,11.8739995956421
02GD019,1999,5,11.2650003433228,11.2440004348755,11.3079996109009
02GD019,1999,6,11.2440004348755,11.2189998626709,11.3030004501343
02GD019,1999,7,11.2170000076294,11.2030000686646,11.2639999389648
02GD019,1999,8,11.206000328064,11.201000213623,11.2159996032715
02GD019,1999,9,11.2130002975464,11.201000213623,11.2349996566772
02GD019,1999,10,11.3170003890991,11.2189998626709,11.3640003204346
02GD019,1999,11,11.2799997329712,11.2220001220703,11.4729995727539
02GD019,1999,12,11.3900003433228,11.2329998016357,11.9460000991821
02GD023,1999,4,1.78199994564056,1.71800005435944,2.15100002288818
02GD023,1999,5,1.66600000858307,1.63800001144409,1.71000003814697
02GD023,1999,6,1.66700005531311,1.64199995994568,1.75499999523163
02GD023,1999,7,1.63399994373322,1.59899997711182,1.68099999427795
02GD023,1999,8,1.60399997234344,1.55299997329712,1.63300001621246
02GD023,1999,9,1.54499995708466,1.51600003242493,1.59700000286102
02GD023,1999,10,1.68700003623962,1.54700005054474,1.73800003528595
02GD023,1999,11,1.74000000953674,1.71200001239777,1.88300001621246
02GD023,1999,12,1.82500004768372,1.72300004959106,2.3199999332428
02GE004,1999,1,1.71000003814697,1.2150000333786,3.23699998855591
02GE004,1999,2,1.50300002098083,1.30499994754791,1.86699998378754
02GE004,1999,3,1.39100003242493,1.1360000371933,1.71200001239777
02GE004,1999,4,1.4099999666214,1.28699994087219,1.74100005626678
02GE004,1999,5,1.37399995326996,1.33500003814697,1.52400004863739
02GE004,1999,6,1.44000005722046,1.38100004196167,1.56099998950958
02GE004,1999,7,1.46599996089935,1.42400002479553,1.52199995517731
02GE004,1999,8,1.40400004386902,1.33299994468689,1.53400003910065
02GE004,1999,9,1.29299998283386,1.18700003623962,1.36699998378754
02GE004,1999,10,1.19599997997284,1.08899998664856,1.36000001430511
02GE004,1999,11,1.12699997425079,1.01499998569489,1.41100001335144
02GE004,1999,12,1.15299999713898,1.00100004673004,1.51999998092651
02GE006,1999,1,4.64599990844727,3.54099988937378,9.75899982452393
02GE006,1999,3,4.52099990844727,3.92700004577637,6.2020001411438
02GE006,1999,4,4.23600006103516,3.95000004768372,5.31599998474121
02GE006,1999,5,3.60999989509583,3.37199997901917,3.96099996566772
02GE006,1999,6,3.60700011253357,3.31200003623962,4.31400012969971
02GE006,1999,7,3.43899989128113,3.28399991989136,4.33099985122681
02GE006,1999,8,3.3199999332428,3.23699998855591,3.5090000629425
02GE006,1999,9,3.29200005531311,3.23000001907349,3.41599988937378
02GE006,1999,10,3.43799996376038,3.33599996566772,3.71399998664856
02GE006,1999,11,3.73399996757507,3.35599994659424,4.30000019073486
02GE006,1999,12,4.56699991226196,3.53999996185303,6.33799982070923
02GE007,1999,1,1.41600000858307,0.962000012397766,3.66400003433228
02GE007,1999,3,1.21000003814697,0.985000014305115,2.11899995803833
02GE007,1999,4,1.14699995517731,0.976000010967255,1.72399997711182
02GE007,1999,5,0.907999992370606,0.86599999666214,0.976999998092651
02GE007,1999,6,,,
02GE007,1999,7,,,
02GE007,1999,8,0.916999995708466,0.879000008106232,0.99099999666214
02GE007,1999,9,0.917999982833862,0.862999975681305,1.21800005435944
02GE007,1999,10,0.998000025749206,0.926999986171722,1.13800001144409
02GE007,1999,11,1.04200005531311,0.966000020503998,1.4559999704361
02GE007,1999,12,1.14499998092651,0.998000025749206,1.67900002002716
02GD003,1999,1,6.38899993896484,6.20100021362305,7.40500020980835
02GE006,1999,2,5.01700019836426,3.93499994277954,7.17000007629395
02GE007,1999,2,1.16499996185303,0.958999991416931,1.60399997234344
02GD003,2000,1,6.39499998092651,6.28999996185303,6.56799983978271
02GD003,2000,2,6.38700008392334,6.18699979782104,7.49399995803833
02GD003,2000,3,6.41599988937378,6.27899980545044,6.63299989700317
02GD003,2000,4,6.46199989318848,6.31300020217896,7.27400016784668
02GD003,2000,5,6.54899978637695,6.29500007629395,7.23400020599365
02GD003,2000,6,6.55600023269653,6.22499990463257,7.13399982452393
02GD003,2000,7,6.62200021743774,6.34899997711182,8.39999961853027
02GD003,2000,8,6.44000005722046,6.20699977874756,7.55000019073486
02GD003,2000,10,6.3270001411438,6.22300004959106,6.39200019836426
02GD003,2000,11,6.4229998588562,6.22800016403198,7.01399993896484
02GD003,2000,12,6.47100019454956,6.34000015258789,6.82800006866455
02GD019,2000,1,11.3549995422363,11.2519998550415,11.6520004272461
02GD019,2000,2,11.4130001068115,11.2379999160767,12.6510000228882
02GD019,2000,3,11.3950004577637,11.3109998703003,11.6560001373291
02GD019,2000,4,11.4010000228882,11.2869997024536,12.3070001602173
02GD019,2000,5,11.4399995803833,11.2670001983643,11.8290004730225
02GD019,2000,6,11.5129995346069,11.2419996261597,12.1809997558594
02GD019,2000,7,11.4790000915527,11.2740001678467,12.5959997177124
02GD019,2000,8,11.378999710083,11.2849998474121,11.9460000991821
02GD019,2000,10,11.3170003890991,11.2910003662109,11.3489999771118
02GD019,2000,11,11.4630002975464,11.2919998168945,12.1009998321533
02GD019,2000,12,11.4849996566772,11.3579998016357,11.91100025177
02GE004,2000,1,0.944999992847443,0.695999979972839,1.15499997138977
02GE004,2000,2,0.912999987602234,0.52700001001358,2.94099998474121
