station_number,year,month,monthly_mean,min,max
02GD013,1985,7,0.034000001847744,0.00400000018998981,0.130999997258186
02GD013,1985,8,0.171000003814697,0.0,2.38000011444092
02GD013,1985,9,0.386999994516373,0.0329999998211861,5.82000017166138
02GD013,1985,10,0.674000024795532,0.0299999993294477,7.55999994277954
02GD013,1985,11,1.23000001907349,0.130999997258186,4.71999979019165
02GD013,1985,12,0.574999988079071,0.165000006556511,3.26999998092651
02GD013,1986,1,0.791999995708466,0.109999999403954,6.3600001335144
02GD013,1986,2,0.263000011444092,0.105999998748302,0.720000028610229
02GD013,1986,3,2.0,0.142000004649162,13.0
02GD013,1986,4,0.354000002145767,0.13400000333786,2.25
02GD013,1986,5,0.217999994754791,0.0659999996423721,1.03999996185303
02GD013,1986,6,0.219999998807907,0.0399999991059303,2.42000007629395
02GD013,1975,11,0.0529999993741512,0.00100000004749745,0.268999993801117
02GD013,1975,12,0.485000014305115,0.104999996721745,2.44000005722046
02GD013,1986,9,1.05999994277954,0.0020000000949949,10.3999996185303
02GD013,1986,10,0.987999975681305,0.168999999761581,5.28000020980835
02GD013,1986,11,0.351000010967255,0.112999998033047,2.48000001907349
02GD013,1986,12,0.596000015735626,0.256000012159348,1.5900000333786
02GD013,1987,1,0.247999995946884,0.0670000016689301,1.0
02GD013,1987,2,0.0469999983906746,0.0320000015199184,0.140000000596046
02GD013,1987,3,1.42999994754791,0.296999990940094,7.84999990463257
02GD013,1987,4,0.762000024318695,0.0790000036358833,6.13000011444092
02GD013,1987,5,0.18299999833107,0.0189999993890524,3.95000004768372
02GD013,1987,6,0.0860000029206276,0.0120000001043081,0.667999982833862
02GD013,1987,7,0.0140000004321337,0.0,0.109999999403954
02GD013,1987,8,0.00800000037997961,0.0,0.0930000022053719
02GD013,1987,9,0.00499999988824129,0.0,0.0160000007599592
02GD013,1987,10,0.0219999998807907,0.00400000018998981,0.0820000022649765
02GD013,1987,11,0.291999995708466,0.0160000007599592,3.01999998092651
02GD013,1987,12,1.10000002384186,0.166999995708466,6.82000017166138
02GD013,1988,1,0.136999994516373,0.0230000000447035,0.899999976158142
02GD013,1988,2,0.18299999833107,0.0799999982118607,1.20000004768372
02GD013,1988,3,1.03999996185303,0.0939999967813492,4.55000019073486
02GD013,1988,4,0.474999994039536,0.096000000834465,3.45000004768372
02GD013,1988,5,0.0949999988079071,0.0240000002086163,0.317999988794327
02GD013,1988,6,0.00700000021606684,0.0,0.0260000005364418
02GD013,1988,7,0.00499999988824129,0.0,0.025000000372529
02GD013,1988,8,0.00800000037997961,0.0,0.0509999990463257
02GD013,1988,9,0.0260000005364418,0.0,0.375
02GD013,1988,10,0.303999990224838,0.00100000004749745,1.41999995708466
02GD013,1978,3,0.953999996185303,0.0370000004768372,4.25
02GD013,1978,4,2.82999992370605,0.090999998152256,13.6000003814697
02GD013,1978,5,0.165999993681908,0.0450000017881393,0.711000025272369
02GD013,1978,6,0.0419999994337559,0.0020000000949949,0.211999997496605
02GD013,1978,7,0.0,0.0,0.00499999988824129
02GD013,1978,8,0.0,0.0,0.0
02GD013,1978,9,0.00999999977648258,0.0,0.150000005960464
02GD013,1978,10,0.061999998986721,0.0,0.490000009536743
02GD013,1978,11,0.0939999967813492,0.0140000004321337,0.395999997854233
02GD013,1978,12,0.186000004410744,0.0399999991059303,0.75
02GD013,1979,1,0.344999998807907,0.0399999991059303,3.5
02GD013,1979,2,0.0489999987185001,0.00400000018998981,0.189999997615814
02GD013,1979,3,1.5900000333786,0.270000010728836,5.59999990463257
02GD013,1979,4,1.42999994754791,0.194999992847443,11.3999996185303
02GD013,1979,5,0.26800000667572,0.0850000008940697,0.921999990940094
02GD013,1979,6,0.0469999983906746,0.00700000021606684,0.190999999642372
02GD013,1979,7,0.00600000005215406,0.0,0.0390000008046627
02GD013,1979,8,0.0020000000949949,0.0,0.0270000007003546
02GD013,1979,9,0.0020000000949949,0.0,0.0240000002086163
02GD013,1979,10,0.00999999977648258,0.0,0.0230000000447035
02GD013,1979,11,0.386999994516373,0.0219999998807907,2.59999990463257
02GD013,1979,12,0.765999972820282,0.0850000008940697,6.86999988555908
02GD013,1980,1,0.358000010251999,0.0750000029802322,1.79999995231628
02GD013,1980,2,0.0469999983906746,0.0149999996647239,0.140000000596046
02GD013,1980,3,1.13999998569489,0.00999999977648258,8.13000011444092
02GD013,1980,4,0.898000001907349,0.174999997019768,3.63000011444092
02GD013,1980,5,0.141000002622604,0.034000001847744,0.404000014066696
02GD013,1980,6,0.0610000006854534,0.0020000000949949,0.421000003814697
02GD013,1955,2,0.558000028133392,0.197999998927116,1.77999997138977
02GD013,1980,7,0.538999974727631,0.00800000037997961,11.3000001907349
02GD013,1980,8,0.0240000002086163,0.00499999988824129,0.104999996721745
02GD013,1980,9,0.0399999991059303,0.0120000001043081,0.0850000008940697
02GD013,1980,10,0.105999998748302,0.025000000372529,0.301999986171722
02GD013,1980,11,0.0520000010728836,0.0350000001490116,0.0900000035762787
02GD013,1980,12,0.703000009059906,0.0439999997615814,5.5
02GD013,1981,1,0.0450000017881393,0.0370000004768372,0.0850000008940697
02GD013,1981,2,2.5,0.0750000029802322,11.3999996185303
02GD013,1958,4,0.273999989032745,0.0850000008940697,0.565999984741211
02GD013,1959,3,2.39000010490417,1.10000002384186,6.30999994277954
02GD013,1981,5,0.190999999642372,0.0560000017285347,0.666000008583069
02GD013,1981,6,0.168999999761581,0.0189999993890524,1.36000001430511
02GD013,1981,7,0.0209999997168779,0.0,0.123000003397465
02GD013,1981,8,0.00499999988824129,0.0,0.0359999984502792
02GD013,1981,9,0.367000013589859,0.0489999987185001,1.87000000476837
02GD013,1981,10,0.862999975681305,0.0599999986588955,3.08999991416931
02GD013,1981,11,0.381000012159348,0.114000000059605,1.35000002384186
02GD013,1981,12,0.277999997138977,0.0900000035762787,1.44000005722046
02GD013,1982,1,0.230000004172325,0.0649999976158142,1.02999997138977
02GD013,1982,2,0.0500000007450581,0.0419999994337559,0.068000003695488
02GD013,1982,3,2.19000005722046,0.0540000014007092,19.0
02GD013,1982,4,1.38999998569489,0.216999992728233,6.0
02GD013,1982,5,0.287000000476837,0.0230000000447035,2.88000011444092
02GD013,1982,6,0.266999989748001,0.0299999993294477,0.939999997615814
02GD013,1982,7,0.017000000923872,0.0,0.0829999968409538
02GD013,1982,8,0.00999999977648258,0.0,0.215000003576279
02GD013,1982,9,0.105999998748302,0.0,0.674000024795532
02GD013,1982,10,0.034000001847744,0.00300000002607703,0.148000001907349
02GD013,1982,11,1.41999995708466,0.025000000372529,4.32999992370605
02GD013,1982,12,1.75999999046326,0.174999997019768,12.8000001907349
02GD013,1983,1,0.331000000238419,0.0199999995529652,2.44000005722046
